min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
52,1455,1500,223,52,58,692,30,3,5134,732802,20335,5,9897,589585,25991,799904767,6,154873,225353426,80321,4737736,sftp
52,1494,1500,83,52,59,756,21,3,9868,857545,24495,43,18292,533505,27289,465792089,6,47202,70555038,25456,1505409,sftp
52,1451,1500,232,52,59,692,30,3,5218,792047,21501,8,10029,605471,26290,250536428,6,47343,68724058,24598,1455560,sftp
52,1455,1500,221,52,59,692,30,3,4409,770889,17353,5,8514,591106,23226,316792900,6,71179,103615778,36827,2177264,sftp
52,1471,1500,183,52,60,756,24,3,4199,505781,16094,25,9359,406458,21023,194883100,6,46138,67913494,20707,1258857,sftp
52,1457,1500,217,52,59,692,30,6,4134,930474,15893,7,7992,1054768,21965,564616261,6,133179,194065514,68872,4066744,sftp
52,1496,1500,63,52,58,756,21,3,8194,855464,22361,25,15210,934765,25130,838005270,6,101982,152654926,54946,3239417,sftp
52,1494,1500,84,52,59,756,22,3,9865,800520,25724,39,18269,518378,28374,394559505,6,39995,59780010,21593,1278113,sftp
52,1454,1500,224,52,59,692,30,3,5258,792047,21628,8,10104,605471,26411,560535631,6,105942,154117230,55098,3251660,sftp
52,1491,1500,104,52,59,756,22,3,13156,896490,52158,15,24418,1296454,72743,775310953,6,58751,87642506,31659,1870385,sftp
52,1497,1500,60,52,58,756,21,3,8548,855464,22546,25,15878,934765,25315,1188015222,6,138710,207677934,74681,4400261,sftp
52,1495,1500,73,52,59,756,21,3,6449,551436,17707,25,11912,442455,21349,337966977,6,52397,78362354,28371,1675949,sftp
52,1447,1500,243,52,59,692,32,7,4824,706216,18774,20,9326,579822,25438,83899950,6,16408,23754982,8464,506628,sftp
52,1451,1500,249,52,66,756,58,4,7909,183196,20852,64,14179,176194,25056,4563621,6,578,838942,318,21009,sftp
52,1457,1500,217,52,59,692,30,4,4127,930474,15847,7,7980,1054768,21903,614614250,6,145510,212041190,75224,4440988,sftp
52,1474,1500,172,52,60,756,22,3,3667,505781,13573,8,8238,406458,17966,514897526,6,140075,206587554,62367,3776705,sftp
52,1492,1500,101,52,59,756,22,3,14844,1421810,56448,11,27524,869579,78080,1322343246,6,89078,132927630,48036,2835965,sftp
52,1496,1500,65,52,58,756,21,3,9675,857545,23854,43,17974,533505,26543,885809787,6,91549,137030762,49276,2906593,sftp
52,1496,1500,73,52,59,756,21,3,10008,728924,25061,52,18609,531093,27601,731674938,6,73104,109365622,39317,2320941,sftp
52,1454,1500,225,52,59,692,30,3,5252,792047,21518,8,10077,605471,26148,290536606,6,54654,79482422,28453,1682768,sftp
52,1496,1500,62,52,58,756,21,3,8308,855464,22450,25,15427,934765,25239,908007497,6,109024,163206342,58710,3460809,sftp
52,140,692,180,52,162,692,187,209,46407,110207,36547,184,54013,215270,56409,835343,6,19,2674,15,2432,sftp
52,1455,1500,223,52,58,692,30,3,5115,732802,20266,5,9865,589585,25902,889857206,6,173025,251776034,89704,5290276,sftp
52,1496,1500,67,52,59,756,21,3,9872,800520,25460,38,18320,518378,27758,774560695,6,78455,117419050,42276,2494949,sftp
52,1452,1500,229,52,59,692,30,3,5117,856590,21798,14,9846,932675,27336,403835116,6,77497,112593094,40230,2376024,sftp
52,1472,1500,181,52,60,756,23,3,3739,847218,14641,16,8352,847008,19173,207213165,6,55417,81607106,24810,1506609,sftp
52,1475,1500,169,52,60,756,22,3,3726,662091,14095,6,8431,662620,18175,778142130,6,208240,307283278,92006,5566829,sftp
52,1497,1500,53,52,58,756,21,3,8492,855464,21983,25,15758,934765,24669,1528011231,6,179661,269096242,96821,5701589,sftp
52,1492,1500,97,52,59,756,21,3,14125,1421810,54351,11,26240,869579,75555,1702262459,6,120511,179904978,64861,3827077,sftp
52,1497,1500,63,52,58,756,21,3,9820,800520,25400,35,18228,518378,27670,924562930,6,94147,140944090,50719,2991457,sftp
52,1454,1500,224,52,59,692,30,3,5257,792047,21628,8,10098,605471,26365,520535956,6,98338,143073070,51169,3020504,sftp
52,1492,1500,98,52,59,756,21,3,13380,896490,52579,15,24853,1296454,73379,1275479695,6,95147,142018658,51231,3022657,sftp
52,1443,1500,255,52,59,692,34,3,6099,730534,25554,42,11570,575524,31793,26668655,6,3879,5597714,2022,120892,sftp
52,136,692,176,52,162,692,187,1232,79501,176519,53177,163,101836,265846,79641,1510537,6,20,2726,15,2432,sftp
52,1472,1500,182,52,60,756,23,3,3707,847218,14589,16,8281,847008,19202,177224151,6,47799,70372034,21392,1300585,sftp
52,1452,1500,232,52,59,692,30,3,5292,856590,22364,14,10174,932675,28266,353819870,6,65485,95085398,34019,2010348,sftp
52,1448,1500,242,52,59,692,31,3,5687,732802,22443,17,10905,589585,28234,149912834,6,25531,36974770,13290,789948,sftp
52,1475,1500,171,52,60,756,22,3,3511,505781,12586,6,7873,406458,17216,694877166,6,197554,291437206,88119,5331969,sftp
52,1475,1500,169,52,60,756,22,3,3702,662091,14007,6,8395,662620,18234,668095044,6,180414,266233390,79569,4816249,sftp
52,1498,1500,46,52,58,756,21,3,8938,800520,22668,30,16577,518378,25398,1814563699,6,203002,304182366,109456,6445173,sftp
52,1454,1500,224,52,59,692,30,3,5264,792047,21654,8,10111,605471,26312,370513978,6,69704,101396102,36269,2142736,sftp
52,1482,1500,148,52,60,756,25,3,15901,1421810,58855,16,29291,829161,80292,202138201,6,12713,18850826,6890,413973,sftp
52,1492,1500,101,52,59,756,22,3,13558,896490,53248,15,25189,1296454,74236,1035484227,6,76189,113693986,41020,2421349,sftp
52,1493,1500,92,52,59,756,22,3,9772,800520,25854,46,18055,518378,28653,284564165,6,29120,43489766,15758,934949,sftp
52,1496,1500,64,52,58,756,21,3,9693,857545,23971,43,18008,533505,26595,965816020,6,99637,149148722,53624,3162273,sftp
52,1487,1500,128,52,60,756,30,3,10208,233844,24655,43,18762,274042,27397,35814657,6,3509,5220634,1903,114245,sftp
52,1455,1500,223,52,59,692,30,3,5396,730534,20925,6,10375,575524,26339,446660776,6,82202,119633438,42734,2523632,sftp
52,1455,1500,223,52,58,692,30,3,5133,732802,20343,5,9900,589585,25993,829901608,6,160733,233882162,83320,4914468,sftp
52,1455,1500,222,52,58,692,30,3,5283,792047,21540,8,10154,605471,26397,670536320,6,126253,183761218,65659,3873332,sftp
52,1496,1500,67,52,59,756,21,3,9895,800520,25547,38,18363,518378,27826,764559914,6,77268,115638550,41632,2457125,sftp
52,1491,1500,105,52,59,756,25,3,8351,407879,22138,52,15305,388279,26196,74502832,6,8922,13306734,4864,290313,sftp
52,1496,1500,65,52,58,756,21,3,7764,551436,21126,25,14387,442455,23857,638015301,6,82176,122982390,44347,2615837,sftp
52,1496,1500,71,52,59,756,21,3,9922,800520,25698,39,18405,518378,28052,634545558,6,63953,95683426,34473,2035945,sftp
52,1498,1500,46,52,58,756,21,3,8931,800520,22640,30,16564,518378,25376,1824532692,6,204279,306096418,110145,6485705,sftp
52,1494,1500,82,52,59,756,22,3,9847,800520,25667,39,18240,518378,28298,404535488,6,41080,61407510,22173,1312257,sftp
52,1453,1500,228,52,59,692,30,3,5072,856590,21502,14,9754,932675,26898,463852980,6,90030,130841886,46758,2760380,sftp
52,1494,1500,85,52,59,756,25,3,10066,345233,25148,52,18741,305358,27323,81681161,6,8109,12120002,4357,258621,sftp
52,1494,1500,88,52,59,756,22,3,10132,728924,25776,52,18830,531093,28654,401666601,6,39641,59228514,21329,1262693,sftp
52,1456,1500,218,52,59,692,30,3,4489,669549,18811,5,8660,590909,24026,663614154,6,147089,214280718,76240,4499924,sftp
52,1456,1500,218,52,59,692,30,6,4337,706216,16831,5,8390,579822,22738,443911977,6,101224,147483126,52317,3090348,sftp
52,1456,1500,220,52,59,692,30,6,4184,705380,15910,7,8079,618458,21839,374616541,6,86182,125504926,44606,2637012,sftp
52,1497,1500,57,52,58,756,21,3,9711,800520,25139,30,18023,518378,27466,1124517820,6,115793,173404162,62388,3677589,sftp
52,1455,1500,222,52,58,692,30,3,5128,792047,21103,8,9875,605471,25905,990474309,6,192457,280131002,99911,5890136,sftp
52,1454,1500,225,52,59,692,31,7,4284,705380,16372,7,8265,618458,22392,224617003,6,49159,71495554,25460,1507968,sftp
52,1492,1500,98,52,58,756,21,3,13399,896490,52634,15,24891,1296454,73460,1265326372,6,94255,140692242,50744,2993797,sftp
52,1497,1500,61,52,58,756,21,4,7600,772711,17000,41,14104,532469,21254,717868952,6,94449,141409946,50892,3000745,sftp
52,1455,1500,222,52,58,692,30,3,5144,792047,21159,8,9907,605471,25942,1190535473,6,230730,335841518,119786,7060912,sftp
52,1492,1500,102,52,59,756,27,3,10104,233844,24515,43,18609,274042,26881,55815289,6,5525,8244634,2993,178285,sftp
52,1475,1500,169,52,60,756,22,3,3689,662091,13761,6,8326,662620,17778,1118150057,6,302432,446298510,134009,8103889,sftp
52,1491,1500,104,52,59,756,22,3,14881,1421810,56479,11,27578,869579,78103,992306172,6,66680,99462358,35973,2125977,sftp
52,1487,1500,127,52,59,756,23,3,15452,1421810,57882,16,28616,869579,80024,362321501,6,23425,34844842,12655,753393,sftp
52,1468,1500,202,52,63,756,47,3,11793,345233,31605,67,22030,305358,36127,11675442,6,991,1455546,527,33301,sftp
52,1474,1500,172,52,60,756,22,3,3833,847218,14549,16,8553,847008,18641,897224017,6,234020,345154990,104892,6341297,sftp
52,1442,1500,253,52,60,692,38,6,4512,669549,23709,43,8105,590909,33003,13611220,6,2307,3327706,1263,76560,sftp
52,1496,1500,62,52,58,756,21,3,8333,855464,22460,25,15475,934765,25234,928012348,6,111103,166319890,59823,3526349,sftp
52,1456,1500,219,52,59,692,30,3,4578,669549,19217,5,8831,590909,24538,763612736,6,166073,241897742,86081,5079256,sftp
52,1496,1500,72,52,59,756,21,3,9915,800520,25757,39,18386,518378,28207,594542036,6,59959,89704010,32331,1909937,sftp
52,1486,1500,133,52,59,756,24,3,10851,857545,27563,43,20049,533505,31014,145809218,6,13436,19969798,7267,435621,sftp
52,1490,1500,114,52,59,756,25,3,15623,540368,57810,54,28904,540802,80618,139818142,6,8950,13335990,4834,287009,sftp
52,1459,1500,211,52,59,692,30,3,3580,669549,14597,7,6897,590909,19377,253625766,6,69944,102052790,36284,2147472,sftp
52,1497,1500,52,52,58,756,21,3,8664,855464,22253,25,16079,934765,25008,1767945993,6,203796,305259750,109811,6465769,sftp
52,1491,1500,108,52,59,756,22,3,12823,719282,51262,15,23796,805960,71573,625462111,6,48772,72722190,26284,1554073,sftp
52,1497,1500,53,52,58,756,21,3,8614,855464,22137,25,15986,934765,24848,1688003063,6,195697,293124282,105447,6209193,sftp
52,1444,1500,252,52,60,692,36,3,6431,706506,27363,18,12206,577342,34720,23825824,6,3036,4386742,1569,94312,sftp
52,1490,1500,112,52,59,756,22,3,15215,1421810,57334,11,28157,869579,79155,652245417,6,42868,63888502,23155,1371225,sftp
52,1492,1500,100,52,59,756,22,3,9755,800520,25987,46,18008,518378,29026,234571744,6,24045,35883058,13023,774073,sftp
52,1474,1500,175,52,60,756,22,3,3819,847218,14565,16,8490,847008,18670,517216830,6,135409,199628106,60915,3683949,sftp
52,1497,1500,57,52,58,756,21,4,7623,772711,17056,41,14142,532469,21351,847879792,6,111217,166548914,59947,3533125,sftp
52,1496,1500,67,52,59,756,21,3,9705,857545,23877,43,18022,533505,26703,785815272,6,80954,121154190,43595,2572429,sftp
52,1475,1500,169,52,60,756,22,3,3561,662091,13126,6,8057,662620,17013,1278149855,6,358248,528711822,158338,9578385,sftp
52,1454,1500,225,52,59,692,31,7,4269,705380,16309,7,8239,618458,22287,234616223,6,51675,75162914,26754,1584104,sftp
52,1497,1500,57,52,58,756,21,3,8369,855464,21923,25,15533,934765,24600,1287986105,6,153618,230031742,82773,4875653,sftp
52,1490,1500,108,52,59,756,22,3,15294,1294917,57488,21,28364,784141,79685,770729067,6,50393,75134950,27167,1607897,sftp
52,1497,1500,59,52,58,756,21,4,7611,772711,17040,41,14121,532469,21313,757891266,6,99574,149097446,53664,3163609,sftp
52,1475,1500,169,52,60,756,22,3,3669,662091,13777,6,8320,662620,17842,588153645,6,160271,236509410,70679,4278817,sftp
52,1493,1500,95,52,58,756,21,3,13499,896490,52791,15,25079,1296454,73663,1605477334,6,118750,177308838,63925,3769697,sftp
52,1472,1500,181,52,60,756,23,3,4150,505781,15871,25,9267,406458,20617,224871108,6,53922,79398574,24147,1466777,sftp
52,1496,1500,68,52,59,756,21,3,9899,800520,25554,39,18374,518378,27795,734571158,6,74201,111045290,39976,2359845,sftp
52,1497,1500,59,52,58,756,21,3,8474,855464,22273,25,15733,934765,25007,1228012914,6,144645,216576442,77911,4589965,sftp
52,1456,1500,218,52,58,692,30,3,4179,706216,16306,5,8092,579822,21979,793932920,6,188812,275081858,97490,5751360,sftp
52,1496,1500,65,52,58,756,21,3,8008,855464,21998,25,14852,934765,24932,738014172,6,92149,137913610,49692,2930257,sftp
52,1475,1500,169,52,60,756,22,3,3696,662091,13977,6,8379,662620,18220,648154014,6,175338,258743446,77340,4681365,sftp
52,1490,1500,114,52,59,756,22,3,12107,719282,49113,27,22463,805960,68837,445474314,6,36777,54798890,19831,1174485,sftp
52,1475,1500,170,52,60,756,22,3,3445,505781,12133,6,7731,406458,16883,814883171,6,236203,348488986,105255,6367441,sftp
52,1491,1500,102,52,59,756,22,5,4041,551436,12761,25,7423,442455,17192,98007358,6,24249,36161106,13204,784049,sftp
52,1453,1500,228,52,59,692,30,3,5069,856590,21369,14,9752,932675,26760,503853895,6,97966,142396846,50869,3002360,sftp
52,1455,1500,221,52,59,692,31,6,4219,705380,16082,7,8144,618458,22047,294616983,6,66503,96807258,34433,2037164,sftp
52,1491,1500,108,52,59,756,22,3,15171,1421810,57155,11,28123,869579,78951,862344266,6,56841,84752786,30654,1812909,sftp
52,1496,1500,63,52,58,756,21,3,9706,857545,24005,36,18039,533505,26578,1015807785,6,104650,156660982,56303,3319949,sftp
52,1496,1500,65,52,58,756,21,3,9882,800520,25600,38,18338,518378,27811,854512133,6,86467,129428362,46595,2748897,sftp
52,1454,1500,226,52,58,692,30,3,5026,856590,20996,14,9678,932675,26134,693853165,6,136595,198638954,70895,4181120,sftp
52,1453,1500,228,52,59,692,30,3,5546,730534,21391,6,10627,575524,26878,286670945,6,51149,74349482,26656,1576796,sftp
52,1475,1500,169,52,60,756,23,3,3464,662091,12708,6,7848,662620,17089,308153084,6,88943,131252026,39254,2377617,sftp
52,1454,1500,224,52,59,692,30,3,5172,732802,20502,5,9959,589585,26140,589902707,6,113135,164597850,58729,3466456,sftp
52,1496,1500,64,52,58,756,21,3,9697,857545,24011,36,18016,533505,26631,985754896,6,101643,152154826,54707,3225965,sftp
52,1484,1500,142,52,59,756,24,3,15714,1157204,58155,25,29026,732723,79866,249857054,6,15901,23602530,8604,514677,sftp
52,1487,1500,128,52,59,756,23,3,10140,719282,42628,27,18739,536148,60098,205450386,6,20261,30130946,10962,652721,sftp
52,1494,1500,79,52,59,756,21,3,5556,551436,14589,25,10235,442455,18937,228014781,6,41033,61335090,22276,1317409,sftp
52,1495,1500,81,52,59,756,22,3,9852,800520,25664,39,18255,518378,28254,424560731,6,43090,64421222,23254,1375845,sftp
52,1493,1500,96,52,59,756,22,3,10252,857545,25393,43,18988,533505,28184,345817472,6,33729,50359306,18206,1079081,sftp
52,1495,1500,74,52,59,756,21,4,7936,772711,17839,41,14744,532469,22285,497893972,6,62733,93842274,33764,1993849,sftp
52,1451,1500,232,52,59,692,30,3,5339,856590,22478,14,10267,932675,28510,343790873,6,63036,91519186,32732,1934688,sftp
52,1497,1500,55,52,58,756,21,3,8424,855464,21918,25,15629,934765,24598,1437976066,6,170424,255240742,91857,5409637,sftp
52,1461,1500,216,52,61,756,27,3,4139,847218,18177,26,9136,847008,24742,47209305,6,11398,16656550,5168,319993,sftp
52,1446,1500,247,52,59,692,31,3,5837,730534,22867,6,11178,575524,28640,126646393,6,21184,30633462,11030,656940,sftp
52,1454,1500,226,52,59,692,31,3,4604,770889,18336,5,8868,591106,24265,216815071,6,46456,67551054,24089,1426648,sftp
52,1455,1500,221,52,59,692,30,6,4185,706216,15999,5,8104,579822,21788,353935384,6,83444,121473550,43053,2544576,sftp
52,1495,1500,75,52,59,756,21,3,10002,728924,25087,52,18600,531093,27675,691672585,6,69150,103436070,37185,2195517,sftp
52,1451,1500,231,52,59,692,34,6,3585,669549,18970,19,6576,590909,26363,23614632,6,5693,8261954,3079,183696,sftp
52,1496,1500,65,52,58,756,21,4,7584,772711,17020,41,14069,532469,21280,617892493,6,81464,121933326,43907,2589925,sftp
52,1445,1500,249,52,59,692,31,3,6093,684534,24253,15,11691,562430,30265,115509104,6,18565,26835486,9659,576548,sftp
52,1493,1500,91,52,59,756,22,3,10184,857545,25168,43,18884,533505,27938,395818592,6,38867,58058330,20954,1240745,sftp
52,1455,1500,222,52,58,692,30,3,5255,792047,21465,8,10109,605471,26388,860528219,6,163088,237399014,84745,4997024,sftp
52,1497,1500,55,52,58,756,21,3,9743,800520,25144,30,18078,518378,27388,1244513658,6,127733,191314162,68838,4056909,sftp
52,1475,1500,171,52,60,756,22,3,3464,505781,12273,6,7767,406458,16986,774897670,6,223350,329517782,99626,6026765,sftp
52,1455,1500,223,52,58,692,30,3,5285,792047,21568,8,10161,605471,26447,650534867,6,122415,178151346,63643,3754772,sftp
52,1494,1500,85,52,59,756,22,4,8068,772711,18374,41,14989,532469,22912,347893824,6,43116,64436862,23201,1372781,sftp
52,1490,1500,110,52,59,756,22,3,15261,1421810,57365,11,28272,869579,79270,742341847,6,48628,72490974,26250,1553821,sftp
52,1456,1500,219,52,58,692,30,3,4680,669549,19457,5,9027,590909,24807,933554780,6,198298,288802850,102789,6063620,sftp
52,1456,1500,218,52,59,692,30,3,4283,706216,16876,5,8288,579822,22668,533906827,6,123551,179983582,63811,3767476,sftp
52,1496,1500,68,52,59,756,21,3,7221,551436,19673,25,13361,442455,22756,478002899,6,66188,99032926,35775,2111469,sftp
52,1498,1500,51,52,58,756,21,3,9506,800520,24486,30,17633,518378,26783,1414563164,6,148804,222916318,80216,4725957,sftp
52,1492,1500,99,52,59,756,21,3,14524,1421810,55524,11,26949,869579,76959,1442315007,6,99296,148203926,53513,3158465,sftp
52,1474,1500,174,52,60,756,22,3,3819,847218,14508,16,8507,847008,18614,587219063,6,153756,226707686,69027,4174397,sftp
52,1440,1500,261,52,60,692,32,3,6631,706506,26064,16,12642,577342,33223,83851704,6,11995,17277546,6269,376680,sftp
52,1497,1500,60,52,58,756,21,3,9707,857545,24021,18,18051,533505,26510,1225815298,6,126275,189073634,67901,4002197,sftp
52,1457,1500,216,52,59,692,30,3,4177,669549,17495,7,8055,590909,22458,443624932,6,105428,153651098,54650,3228616,sftp
52,1495,1500,81,52,59,756,21,3,9752,857545,24145,43,18077,533505,26876,505799027,6,51854,77525318,27973,1653477,sftp
52,1474,1500,173,52,60,756,22,3,3818,847218,14456,16,8508,847008,18528,667217592,6,174716,257648326,78423,4741833,sftp
52,1495,1500,75,52,59,756,21,3,9777,857545,24185,43,18139,533505,26873,595818200,6,60939,91150858,32841,1939893,sftp
52,1490,1500,112,52,59,756,22,3,15209,1421810,57307,11,28149,869579,79135,682303068,6,44857,66853986,24232,1434669,sftp
52,1470,1500,188,52,61,756,24,3,3701,847218,14952,16,8295,847008,20110,107224178,6,28972,42597526,12927,790005,sftp
52,1497,1500,55,52,58,756,21,4,7624,772711,17038,41,14149,532469,21305,1047198176,6,137346,205712126,74005,4360013,sftp
52,1441,1500,258,52,59,692,32,3,6472,706506,25605,16,12343,577342,32630,93853529,6,13835,19945306,7228,433216,sftp
52,1475,1500,170,52,60,756,24,3,3152,662091,10287,6,7150,662620,15948,128153424,6,40651,59979498,17904,1086041,sftp
52,1496,1500,68,52,59,756,21,3,9925,728924,24873,52,18465,531093,27417,841680968,6,84805,126913330,45579,2689349,sftp
52,1497,1500,62,52,58,756,21,4,7601,772711,17027,41,14103,532469,21297,697880007,6,91801,137437946,49477,2917469,sftp
52,1494,1500,84,52,59,756,22,3,10102,728924,25559,52,18783,531093,28389,471643741,6,46685,69778586,25108,1485129,sftp
52,1478,1500,166,52,60,756,26,3,16971,1294917,62339,21,31402,784141,85388,180709293,6,10649,15748642,5752,346829,sftp
52,1458,1500,214,52,59,692,30,3,3814,669549,16049,7,7350,590909,20880,303617867,6,78757,114840150,40852,2416320,sftp
52,1457,1500,217,52,59,692,30,6,4222,706216,15991,5,8169,579822,21737,403764798,6,94479,137673966,48814,2884064,sftp
52,1457,1500,217,52,59,692,30,3,4332,669549,18123,7,8353,590909,23218,533597568,6,122409,178373382,63477,3748376,sftp
52,1495,1500,72,52,59,756,21,3,6771,551436,18657,25,12518,442455,22028,388002306,6,57282,85681166,30995,1830333,sftp
52,1455,1500,222,52,58,692,30,3,5139,792047,21140,8,9894,605471,25915,1070536174,6,207599,302184082,107813,6355996,sftp
52,1480,1500,154,52,60,756,25,6,8253,719282,36618,37,15068,536148,51635,85128787,6,10315,15275442,5648,339945,sftp
52,1475,1500,169,52,60,756,22,3,3673,662091,13792,6,8326,662620,17877,608152677,6,165544,244290566,73032,4420837,sftp
